"Name";"Description";"Domain";"Generation_type";"Group";"Tags";"Tags_without_influence";"Influences";"Hybrid";"IsEssenceOnly";"Required_level";"Type";"Stat_ID";"Sign";"Min1";"Max1";"Min2";"Max2";"String";"Format_String";"Tier"
"EinharMasterLocalLightningDamageTwoHand2";"Upgraded";"crafted";"prefix";"LightningDamage";"has_attack_mod";"";"";"";"False";"40";"LocalLightningDamageTwoHand";"local_minimum_added_lightning_damage";"positive";"5";"8";"90";"120";"Adds {0} to {1} Lightning Damage";"Adds (5 - 8) to (90 - 120) Lightning Damage";"3"
"EinharMasterLocalLightningDamage3";"Upgraded";"crafted";"prefix";"LightningDamage";"has_attack_mod";"";"";"";"False";"68";"LocalLightningDamage";"local_minimum_added_lightning_damage";"positive";"6";"8";"100";"113";"Adds {0} to {1} Lightning Damage";"Adds (6 - 8) to (100 - 113) Lightning Damage";"2"
"EinharMasterLocalLightningDamageTwoHand3";"Upgraded";"crafted";"prefix";"LightningDamage";"has_attack_mod";"";"";"";"False";"68";"LocalLightningDamageTwoHand";"local_minimum_added_lightning_damage";"positive";"9";"12";"140";"170";"Adds {0} to {1} Lightning Damage";"Adds (9 - 12) to (140 - 170) Lightning Damage";"1"
"EinharMasterLocalPhysicalDamage1";"Upgraded";"crafted";"prefix";"PhysicalDamage";"has_attack_mod";"";"";"";"False";"20";"LocalPhysicalDamage";"local_minimum_added_physical_damage";"positive";"6";"8";"13";"15";"Adds {0} to {1} Physical Damage";"Adds (6 - 8) to (13 - 15) Physical Damage";"2"
"EinharMasterLocalPhysicalDamage2_";"Upgraded";"crafted";"prefix";"PhysicalDamage";"has_attack_mod";"";"";"";"False";"40";"LocalPhysicalDamage";"local_minimum_added_physical_damage";"positive";"7";"11";"16";"19";"Adds {0} to {1} Physical Damage";"Adds (7 - 11) to (16 - 19) Physical Damage";"1"
"DexMasterPhysicalDamageWandCrafted1";"Polished";"crafted";"prefix";"PhysicalDamage";"has_attack_mod";"";"";"";"False";"20";"LocalPhysicalDamage";"local_minimum_added_physical_damage";"positive";"7";"9";"13";"16";"Adds {0} to {1} Physical Damage";"Adds (7 - 9) to (13 - 16) Physical Damage";"1"
"StrDexMasterPhysicalDamageCrafted1";"Polished";"crafted";"prefix";"PhysicalDamage";"has_attack_mod";"";"";"";"False";"20";"LocalPhysicalDamage";"local_minimum_added_physical_damage";"positive";"7";"9";"14";"17";"Adds {0} to {1} Physical Damage";"Adds (7 - 9) to (14 - 17) Physical Damage";"3"
"EinharMasterLocalPhysicalDamageTwoHand1";"Upgraded";"crafted";"prefix";"PhysicalDamage";"has_attack_mod";"";"";"";"False";"20";"LocalPhysicalDamageTwoHanded";"local_minimum_added_physical_damage";"positive";"9";"12";"18";"21";"Adds {0} to {1} Physical Damage";"Adds (9 - 12) to (18 - 21) Physical Damage";"2"
"DexMasterPhysicalDamageWandCrafted2_";"Honed";"crafted";"prefix";"PhysicalDamage";"has_attack_mod";"";"";"";"False";"30";"LocalPhysicalDamage";"local_minimum_added_physical_damage";"positive";"10";"13";"17";"20";"Adds {0} to {1} Physical Damage";"Adds (10 - 13) to (17 - 20) Physical Damage";"1"
"StrDexMaster2HanderPhysicalDamageCrafted1";"Polished";"crafted";"prefix";"PhysicalDamage";"has_attack_mod";"";"";"";"False";"20";"LocalPhysicalDamageTwoHanded";"local_minimum_added_physical_damage";"positive";"10";"13";"20";"25";"Adds {0} to {1} Physical Damage";"Adds (10 - 13) to (20 - 25) Physical Damage";"1"
"DexMasterAddedPhysicalDamageCrafted1";"Polished";"crafted";"prefix";"PhysicalDamage";"has_attack_mod";"";"";"";"False";"20";"LocalPhysicalDamage";"local_minimum_added_physical_damage";"positive";"10";"13";"20";"25";"Adds {0} to {1} Physical Damage";"Adds (10 - 13) to (20 - 25) Physical Damage";"2"
"EinharMasterLocalPhysicalDamageTwoHand2";"Upgraded";"crafted";"prefix";"PhysicalDamage";"has_attack_mod";"";"";"";"False";"40";"LocalPhysicalDamageTwoHanded";"local_minimum_added_physical_damage";"positive";"11";"15";"23";"27";"Adds {0} to {1} Physical Damage";"Adds (11 - 15) to (23 - 27) Physical Damage";"1"
"StrDexMasterPhysicalDamageCrafted2";"Honed";"crafted";"prefix";"PhysicalDamage";"has_attack_mod";"";"";"";"False";"30";"LocalPhysicalDamage";"local_minimum_added_physical_damage";"positive";"11";"14";"18";"22";"Adds {0} to {1} Physical Damage";"Adds (11 - 14) to (18 - 22) Physical Damage";"3"
"EinharMasterLocalPhysicalDamage3";"Upgraded";"crafted";"prefix";"PhysicalDamage";"has_attack_mod";"";"";"";"False";"68";"LocalPhysicalDamage";"local_minimum_added_physical_damage";"positive";"13";"17";"26";"30";"Adds {0} to {1} Physical Damage";"Adds (13 - 17) to (26 - 30) Physical Damage";"2"
"DexMasterAddedPhysicalDamageCrafted2";"Honed";"crafted";"prefix";"PhysicalDamage";"has_attack_mod";"";"";"";"False";"30";"LocalPhysicalDamage";"local_minimum_added_physical_damage";"positive";"14";"18";"26";"31";"Adds {0} to {1} Physical Damage";"Adds (14 - 18) to (26 - 31) Physical Damage";"1"
"StrDexMaster2HanderPhysicalDamageCrafted2";"Honed";"crafted";"prefix";"PhysicalDamage";"has_attack_mod";"";"";"";"False";"30";"LocalPhysicalDamageTwoHanded";"local_minimum_added_physical_damage";"positive";"14";"18";"26";"31";"Adds {0} to {1} Physical Damage";"Adds (14 - 18) to (26 - 31) Physical Damage";"2"
"EinharMasterLocalPhysicalDamageTwoHand3";"Upgraded";"crafted";"prefix";"PhysicalDamage";"has_attack_mod";"";"";"";"False";"68";"LocalPhysicalDamageTwoHanded";"local_minimum_added_physical_damage";"positive";"18";"24";"36";"42";"Adds {0} to {1} Physical Damage";"Adds (18 - 24) to (36 - 42) Physical Damage";"1"
"JunMasterAlwaysHits1";"Vagan's";"crafted";"prefix";"AlwaysHits";"has_attack_mod";"";"";"";"False";"1";"AlwaysHits";"local_always_hit";"positive";"1";"1";"";"";"Hits can't be Evaded";"Hits can't be Evaded";"1"
"JunMasterColdDamageOverTimeMultiplier1h1___";"Chosen";"crafted";"prefix";"DamageOverTimeMultiplier";"has_caster_mod";"";"";"";"False";"1";"ColdDamageOverTimeMultiplier";"cold_dot_multiplier_+";"positive";"5";"8";"";"";"{0} to Cold Damage over Time Multiplier";"+(5 - 8)% to Cold Damage over Time Multiplier";"8"
"JunMasterColdDamageOverTimeMultiplier2h1";"Chosen";"crafted";"prefix";"DamageOverTimeMultiplier";"has_caster_mod";"";"";"";"False";"1";"ColdDamageOverTimeMultiplier";"cold_dot_multiplier_+";"positive";"8";"15";"";"";"{0} to Cold Damage over Time Multiplier";"+(8 - 15)% to Cold Damage over Time Multiplier";"7"
"JunMasterColdDamageOverTimeMultiplier1h2";"Chosen";"crafted";"prefix";"DamageOverTimeMultiplier";"has_caster_mod";"";"";"";"False";"25";"ColdDamageOverTimeMultiplier";"cold_dot_multiplier_+";"positive";"9";"12";"";"";"{0} to Cold Damage over Time Multiplier";"+(9 - 12)% to Cold Damage over Time Multiplier";"6"
"JunMasterColdDamageOverTimeMultiplier1h3";"Chosen";"crafted";"prefix";"DamageOverTimeMultiplier";"has_caster_mod";"";"";"";"False";"50";"ColdDamageOverTimeMultiplier";"cold_dot_multiplier_+";"positive";"13";"16";"";"";"{0} to Cold Damage over Time Multiplier";"+(13 - 16)% to Cold Damage over Time Multiplier";"5"
"JunMasterColdDamageOverTimeMultiplier2h2";"Chosen";"crafted";"prefix";"DamageOverTimeMultiplier";"has_caster_mod";"";"";"";"False";"25";"ColdDamageOverTimeMultiplier";"cold_dot_multiplier_+";"positive";"16";"23";"";"";"{0} to Cold Damage over Time Multiplier";"+(16 - 23)% to Cold Damage over Time Multiplier";"4"
"JunMasterColdDamageOverTimeMultiplier1h4_";"Chosen";"crafted";"prefix";"DamageOverTimeMultiplier";"has_caster_mod";"";"";"";"False";"75";"ColdDamageOverTimeMultiplier";"cold_dot_multiplier_+";"positive";"17";"20";"";"";"{0} to Cold Damage over Time Multiplier";"+(17 - 20)% to Cold Damage over Time Multiplier";"3"
"JunMasterColdDamageOverTimeMultiplier2h3_";"Chosen";"crafted";"prefix";"DamageOverTimeMultiplier";"has_caster_mod";"";"";"";"False";"50";"ColdDamageOverTimeMultiplier";"cold_dot_multiplier_+";"positive";"24";"32";"";"";"{0} to Cold Damage over Time Multiplier";"+(24 - 32)% to Cold Damage over Time Multiplier";"2"
"JunMasterColdDamageOverTimeMultiplier2h4";"Chosen";"crafted";"prefix";"DamageOverTimeMultiplier";"has_caster_mod";"";"";"";"False";"75";"ColdDamageOverTimeMultiplier";"cold_dot_multiplier_+";"positive";"33";"40";"";"";"{0} to Cold Damage over Time Multiplier";"+(33 - 40)% to Cold Damage over Time Multiplier";"1"
"IntMasterCastSpeedShieldCrafted";"of Talent";"crafted";"suffix";"IncreasedCastSpeed";"has_caster_mod";"";"";"";"False";"30";"IncreasedCastSpeed";"base_cast_speed_+%";"positive";"4";"8";"";"";"{0}% increased Cast Speed";"(4 - 8)% increased Cast Speed";"3"
"EinharMasterIncreasedCastSpeedJewelry1";"of Craft";"crafted";"suffix";"IncreasedCastSpeed";"has_caster_mod";"";"";"";"False";"30";"IncreasedCastSpeed";"base_cast_speed_+%";"positive";"6";"8";"";"";"{0}% increased Cast Speed";"(6 - 8)% increased Cast Speed";"2"
"EinharMasterIncreasedCastSpeed1";"of Craft";"crafted";"suffix";"IncreasedCastSpeed";"has_caster_mod";"";"";"";"False";"30";"IncreasedCastSpeed";"base_cast_speed_+%";"positive";"9";"11";"";"";"{0}% increased Cast Speed";"(9 - 11)% increased Cast Speed";"1"
"IntMasterCastSpeedCrafted";"of Nimbleness";"crafted";"suffix";"IncreasedCastSpeed";"has_caster_mod";"";"";"";"False";"20";"IncreasedCastSpeed";"base_cast_speed_+%";"positive";"9";"11";"";"";"{0}% increased Cast Speed";"(9 - 11)% increased Cast Speed";"2"
"EinharMasterIncreasedCastSpeedTwoHand1";"of Craft";"crafted";"suffix";"IncreasedCastSpeed";"has_caster_mod";"";"";"";"False";"30";"IncreasedCastSpeed";"base_cast_speed_+%";"positive";"12";"15";"";"";"{0}% increased Cast Speed";"(12 - 15)% increased Cast Speed";"1"
"EinharMasterIncreasedCastSpeed2";"of Craft";"crafted";"suffix";"IncreasedCastSpeed";"has_caster_mod";"";"";"";"False";"50";"IncreasedCastSpeed";"base_cast_speed_+%";"positive";"12";"14";"";"";"{0}% increased Cast Speed";"(12 - 14)% increased Cast Speed";"4"
"EinharMasterIncreasedCastSpeed3";"of Craft";"crafted";"suffix";"IncreasedCastSpeed";"has_caster_mod";"";"";"";"False";"75";"IncreasedCastSpeed";"base_cast_speed_+%";"positive";"15";"18";"";"";"{0}% increased Cast Speed";"(15 - 18)% increased Cast Speed";"3"
"EinharMasterIncreasedCastSpeedTwoHand2";"of Craft";"crafted";"suffix";"IncreasedCastSpeed";"has_caster_mod";"";"";"";"False";"50";"IncreasedCastSpeed";"base_cast_speed_+%";"positive";"16";"20";"";"";"{0}% increased Cast Speed";"(16 - 20)% increased Cast Speed";"2"
"EinharMasterIncreasedCastSpeedTwoHand3_";"of Craft";"crafted";"suffix";"IncreasedCastSpeed";"has_caster_mod";"";"";"";"False";"75";"IncreasedCastSpeed";"base_cast_speed_+%";"positive";"21";"28";"";"";"{0}% increased Cast Speed";"(21 - 28)% increased Cast Speed";"1"
"IntMasterSpellCritCrafted1";"of Havoc";"crafted";"suffix";"SpellCriticalStrikeChanceIncrease";"has_caster_mod";"";"";"";"False";"20";"SpellCriticalStrikeChance";"spell_critical_strike_chance_+%";"positive";"30";"49";"";"";"{0}% increased Critical Strike Chance for Spells";"(30 - 49)% increased Critical Strike Chance for Spells";"1"
"EinharMasterCriticalStrikeChanceSpells1";"of Craft";"crafted";"suffix";"SpellCriticalStrikeChanceIncrease";"has_caster_mod";"";"";"";"False";"40";"SpellCriticalStrikeChance";"spell_critical_strike_chance_+%";"positive";"30";"49";"";"";"{0}% increased Critical Strike Chance for Spells";"(30 - 49)% increased Critical Strike Chance for Spells";"3"
"EinharMasterCriticalStrikeChanceSpells2h1";"of Craft";"crafted";"suffix";"SpellCriticalStrikeChanceIncrease";"has_caster_mod";"";"";"";"False";"40";"SpellCriticalStrikeChance";"spell_critical_strike_chance_+%";"positive";"45";"75";"";"";"{0}% increased Critical Strike Chance for Spells";"(45 - 75)% increased Critical Strike Chance for Spells";"2"
"IntMasterSpellCritCrafted2";"of Disaster";"crafted";"suffix";"SpellCriticalStrikeChanceIncrease";"has_caster_mod";"";"";"";"False";"30";"SpellCriticalStrikeChance";"spell_critical_strike_chance_+%";"positive";"50";"69";"";"";"{0}% increased Critical Strike Chance for Spells";"(50 - 69)% increased Critical Strike Chance for Spells";"1"
"EinharMasterCriticalStrikeChanceSpells2";"of Craft";"crafted";"suffix";"SpellCriticalStrikeChanceIncrease";"has_caster_mod";"";"";"";"False";"60";"SpellCriticalStrikeChance";"spell_critical_strike_chance_+%";"positive";"50";"69";"";"";"{0}% increased Critical Strike Chance for Spells";"(50 - 69)% increased Critical Strike Chance for Spells";"2"
"EinharMasterCriticalStrikeChanceSpells2h2_";"of Craft";"crafted";"suffix";"SpellCriticalStrikeChanceIncrease";"has_caster_mod";"";"";"";"False";"60";"SpellCriticalStrikeChance";"spell_critical_strike_chance_+%";"positive";"76";"105";"";"";"{0}% increased Critical Strike Chance for Spells";"(76 - 105)% increased Critical Strike Chance for Spells";"1"
"EinharMasterSpellDamageOnWeapon1_";"Upgraded";"crafted";"prefix";"WeaponCasterDamagePrefix";"has_caster_mod";"";"";"";"False";"20";"WeaponSpellDamage";"spell_damage_+%";"positive";"25";"34";"";"";"{0}% increased Spell Damage";"(25 - 34)% increased Spell Damage";"1"
"IntMasterIncreasedSpellDamageCrafted1";"Scholar's";"crafted";"prefix";"WeaponCasterDamagePrefix";"has_caster_mod";"";"";"";"False";"20";"WeaponSpellDamage";"spell_damage_+%";"positive";"25";"34";"";"";"{0}% increased Spell Damage";"(25 - 34)% increased Spell Damage";"2"
"IntMasterIncreasedSpellDamageCrafted2";"Professor's";"crafted";"prefix";"WeaponCasterDamagePrefix";"has_caster_mod";"";"";"";"False";"30";"WeaponSpellDamage";"spell_damage_+%";"positive";"35";"44";"";"";"{0}% increased Spell Damage";"(35 - 44)% increased Spell Damage";"1"
"EinharMasterSpellDamageOnWeapon2";"Upgraded";"crafted";"prefix";"WeaponCasterDamagePrefix";"has_caster_mod";"";"";"";"False";"40";"WeaponSpellDamage";"spell_damage_+%";"positive";"35";"44";"";"";"{0}% increased Spell Damage";"(35 - 44)% increased Spell Damage";"2"
"IntMasterIncreasedSpellDamageStavesCrafted1";"Scholar's";"crafted";"prefix";"WeaponCasterDamagePrefix";"has_caster_mod";"";"";"";"False";"20";"WeaponSpellDamage";"spell_damage_+%";"positive";"37";"52";"";"";"{0}% increased Spell Damage";"(37 - 52)% increased Spell Damage";"1"
"EinharMasterSpellDamageOnTwoHandWeapon1";"Upgraded";"crafted";"prefix";"WeaponCasterDamagePrefix";"has_caster_mod";"";"";"";"False";"20";"TwoHandWeaponSpellDamage";"spell_damage_+%";"positive";"37";"51";"";"";"{0}% increased Spell Damage";"(37 - 51)% increased Spell Damage";"7"
"EinharMasterSpellDamageOnWeapon3";"Upgraded";"crafted";"prefix";"WeaponCasterDamagePrefix";"has_caster_mod";"";"";"";"False";"60";"WeaponSpellDamage";"spell_damage_+%";"positive";"45";"54";"";"";"{0}% increased Spell Damage";"(45 - 54)% increased Spell Damage";"6"
"EinharMasterSpellDamageOnTwoHandWeapon2";"Upgraded";"crafted";"prefix";"WeaponCasterDamagePrefix";"has_caster_mod";"";"";"";"False";"40";"TwoHandWeaponSpellDamage";"spell_damage_+%";"positive";"52";"66";"";"";"{0}% increased Spell Damage";"(52 - 66)% increased Spell Damage";"5"
"IntMasterIncreasedSpellDamageStavesCrafted2";"Professor's";"crafted";"prefix";"WeaponCasterDamagePrefix";"has_caster_mod";"";"";"";"False";"30";"WeaponSpellDamage";"spell_damage_+%";"positive";"53";"68";"";"";"{0}% increased Spell Damage";"(53 - 68)% increased Spell Damage";"4"
"EinharMasterSpellDamageOnWeapon4";"Upgraded";"crafted";"prefix";"WeaponCasterDamagePrefix";"has_caster_mod";"";"";"";"False";"80";"WeaponSpellDamage";"spell_damage_+%";"positive";"55";"66";"";"";"{0}% increased Spell Damage";"(55 - 66)% increased Spell Damage";"3"
"EinharMasterSpellDamageOnTwoHandWeapon3";"Upgraded";"crafted";"prefix";"WeaponCasterDamagePrefix";"has_caster_mod";"";"";"";"False";"60";"TwoHandWeaponSpellDamage";"spell_damage_+%";"positive";"67";"81";"";"";"{0}% increased Spell Damage";"(67 - 81)% increased Spell Damage";"2"
"EinharMasterSpellDamageOnTwoHandWeapon4_";"Upgraded";"crafted";"prefix";"WeaponCasterDamagePrefix";"has_caster_mod";"";"";"";"False";"80";"TwoHandWeaponSpellDamage";"spell_damage_+%";"positive";"82";"99";"";"";"{0}% increased Spell Damage";"(82 - 99)% increased Spell Damage";"1"
"IntMasterAddedColdDamageSpellsCrafted1";"Icy";"crafted";"prefix";"SpellAddedElementalDamage";"has_caster_mod";"";"";"";"False";"20";"SpellAddedColdDamage";"spell_minimum_added_cold_damage";"positive";"7";"9";"13";"15";"Adds {0} to {1} Cold Damage to Spells";"Adds (7 - 9) to (13 - 15) Cold Damage to Spells";"2"
"IntMasterAddedColdDamageSpells2HCrafted1";"Icy";"crafted";"prefix";"SpellAddedElementalDamage";"has_caster_mod";"";"";"";"False";"20";"SpellAddedColdDamageTwoHand";"spell_minimum_added_cold_damage";"positive";"10";"13";"19";"23";"Adds {0} to {1} Cold Damage to Spells";"Adds (10 - 13) to (19 - 23) Cold Damage to Spells";"1"
"IntMasterAddedColdDamageSpellsCrafted2";"Frigid";"crafted";"prefix";"SpellAddedElementalDamage";"has_caster_mod";"";"";"";"False";"30";"SpellAddedColdDamage";"spell_minimum_added_cold_damage";"positive";"10";"13";"19";"22";"Adds {0} to {1} Cold Damage to Spells";"Adds (10 - 13) to (19 - 22) Cold Damage to Spells";"1"
"EinharMasterSpellAddedColdDamage1";"Upgraded";"crafted";"prefix";"SpellAddedElementalDamage";"has_caster_mod";"";"";"";"False";"30";"SpellAddedColdDamage";"spell_minimum_added_cold_damage";"positive";"10";"13";"19";"22";"Adds {0} to {1} Cold Damage to Spells";"Adds (10 - 13) to (19 - 22) Cold Damage to Spells";"2"
"EinharMasterSpellAddedColdDamageTwoHand1";"Upgraded";"crafted";"prefix";"SpellAddedElementalDamage";"has_caster_mod";"";"";"";"False";"30";"SpellAddedColdDamageTwoHand";"spell_minimum_added_cold_damage";"positive";"14";"19";"28";"33";"Adds {0} to {1} Cold Damage to Spells";"Adds (14 - 19) to (28 - 33) Cold Damage to Spells";"1"
"IntMasterAddedColdDamageSpells2HCrafted2";"Frigid";"crafted";"prefix";"SpellAddedElementalDamage";"has_caster_mod";"";"";"";"False";"30";"SpellAddedColdDamageTwoHand";"spell_minimum_added_cold_damage";"positive";"14";"19";"28";"33";"Adds {0} to {1} Cold Damage to Spells";"Adds (14 - 19) to (28 - 33) Cold Damage to Spells";"5"
"EinharMasterSpellAddedColdDamage2";"Upgraded";"crafted";"prefix";"SpellAddedElementalDamage";"has_caster_mod";"";"";"";"False";"50";"SpellAddedColdDamage";"spell_minimum_added_cold_damage";"positive";"17";"23";"34";"40";"Adds {0} to {1} Cold Damage to Spells";"Adds (17 - 23) to (34 - 40) Cold Damage to Spells";"4"
"EinharMasterSpellAddedColdDamage3";"Upgraded";"crafted";"prefix";"SpellAddedElementalDamage";"has_caster_mod";"";"";"";"False";"68";"SpellAddedColdDamage";"spell_minimum_added_cold_damage";"positive";"25";"33";"50";"58";"Adds {0} to {1} Cold Damage to Spells";"Adds (25 - 33) to (50 - 58) Cold Damage to Spells";"3"
"EinharMasterSpellAddedColdDamageTwoHand2_";"Upgraded";"crafted";"prefix";"SpellAddedElementalDamage";"has_caster_mod";"";"";"";"False";"50";"SpellAddedColdDamageTwoHand";"spell_minimum_added_cold_damage";"positive";"26";"34";"52";"60";"Adds {0} to {1} Cold Damage to Spells";"Adds (26 - 34) to (52 - 60) Cold Damage to Spells";"2"
"EinharMasterSpellAddedColdDamageTwoHand3";"Upgraded";"crafted";"prefix";"SpellAddedElementalDamage";"has_caster_mod";"";"";"";"False";"68";"SpellAddedColdDamageTwoHand";"spell_minimum_added_cold_damage";"positive";"38";"50";"75";"88";"Adds {0} to {1} Cold Damage to Spells";"Adds (38 - 50) to (75 - 88) Cold Damage to Spells";"1"
"IntMasterAddedFireDamageSpellsCrafted1";"Smoking";"crafted";"prefix";"SpellAddedElementalDamage";"has_caster_mod";"";"";"";"False";"20";"SpellAddedFireDamage";"spell_minimum_added_fire_damage";"positive";"8";"11";"16";"18";"Adds {0} to {1} Fire Damage to Spells";"Adds (8 - 11) to (16 - 18) Fire Damage to Spells";"3"
"IntMasterAddedFireDamageSpells2HCrafted1";"Smoking";"crafted";"prefix";"SpellAddedElementalDamage";"has_caster_mod";"";"";"";"False";"20";"SpellAddedFireDamageTwoHand";"spell_minimum_added_fire_damage";"positive";"11";"14";"22";"25";"Adds {0} to {1} Fire Damage to Spells";"Adds (11 - 14) to (22 - 25) Fire Damage to Spells";"2"
